"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOANC99	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
637554																																																																																						97972	6119	6119	17.0913%	20.0432%	18.7913%	91853	488805	537424	-3614	0			12.0432%			0				92234	537424								0	0	0		0		-381	18.7913%	1	0	88239	0	0	0	-3614	0	0	0		0	91853	0	0	91853	0	0	0	0	0	0	0	0	0	6119	0	0	0			
638131																																																																																				276343	0				11.3015%			32503		287600	-8140	0						0	0	0	0	30503	287600	0	0.0000%	18195	0	1407	19602	7.0934%	0	0	0	0	1		2000		1	0	24363	0	0	0	-8140	0	0	0		0	32503	0	0	32503	0	0	0	0	0	0						0	0	0		
638355																																																																																				263660	0				9.9259%			26175		263705	0	0						0	0	0	0	24425	263705	0	0.0000%	5174	0	25	5199	1.9719%	0	0	0	0	1		1750		1	0	26175	0	0	0	0	0	0	0		0	26175	0	0	26175	0	0	0	0	0	0						0	0	0		
638850																																																																																						42122	416	416	21.2284%	128.4677%	127.1990%	41706	32788	196463	-1130	0			120.4677%			0				37506	196463								0	0	0		0		4200	127.1990%	1	0	40576	0	0	0	-1130	0	0	0		0	41706	0	0	41706	0	0	0	0	0	0	0	0	0	416	0	0	0			
639549																																																																																				726192	0				13.1231%			93369		711487	-15138	0						0	0	0	0	89453	714474	0	0.0000%	90838	0	1928	92766	12.7743%	0	0	0	0	1		6903		1	0	81218	2987	0	0	-15138	0	0	0		0	93369	0	0	93369	0	0	0	0	0	0						2987	0	0		
639567																																																																																				1664279	0				31.3654%			509701		1625044	0	0						1	0	0	0	486768	1636150	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		34039		1	0	520807	11106	0	0	0	0	0	0		0	509701	0	0	509701	0	0	0	0	0	0						11106	0	6689926		
639633																																																																																				273530	0				10.3814%			29261		281860	-1592	0						0	0	0	0	26161	281860	0	0.0000%	5594	0	580	6174	2.2572%	0	0	0	0	1		3100		1	0	27669	0	0	0	-1289	0	-303	0		0	29261	0	0	29261	0	0	0	0	0	0						0	0	22971		
639857																																																																																				47925	0				9.9694%			4691		47054	-664	0						0	0	0	0	331	47054	0	0.0000%	3608	0	0	3608	7.5284%	0	0	0	0	1		4360		1	0	4027	0	0	0	-664	0	0	0		0	4691	0	0	4691	0	0	0	0	0	0						0	0	0		
640143																																																																																						11003	598	598	9.1773%	16.3859%	15.4954%	10405	67149	113378	-2351	0			8.3859%			0				5019	116542								0	0	0		0		8550	15.4954%	1	0	11218	3164	0	0	-2351	0	0	0		0	10405	0	0	10405	0	0	0	0	0	0	0	0	0	598	0	3164	0			
640246																																																																																				642155	0				11.4886%			76212		663369	-20987	0						0	0	0	0	69301	667258	0	0.0000%	0	0	3259	3259	0.5075%	0	0	0	0	1		10800		1	0	59114	3889	0	0	-20987	0	0	0		0	76212	0	0	76212	0	0	0	0	0	0						3889	0	37629		
640442																																																																																				275630	0				10.5318%			28520		270800	-594	0						0	0	0	0	24180	270800	0	0.0000%	39963	0	5968	45931	16.6640%	0	0	0	0	1		4340		1	0	27926	0	0	0	-594	0	0	0		0	28520	0	0	28520	0	0	0	0	0	0						0	0	0		
640956																																																																																				236429	0				11.8737%			28285		238216	-7382	0						0	0	0	0	20991	238507	0	0.0000%	21481	0	898	22379	9.4654%	0	0	0	0	1		7585		1	0	21194	272	19	0	-7382	0	0	0		0	28285	0	0	28285	0	0	0	0	0	0						291	0	2108		
641449																																																																																						18787	399	399	11.8616%	29.9519%	29.3157%	18388	62724	155021	-11508	0			21.9519%			0				17888	155021								0	0	0		0		500	29.3157%	1	0	6880	0	0	0	11168	0	-22676	0		0	18388	0	0	18388	0	0	0	0	0	0	0	0	0	399	0	0	0			
641579																																																																																						35255	1576	1576	11.9027%	24.5808%	23.4820%	33679	143425	282953	-6393	0			16.5808%			0				26279	282953								0	0	0		0		7400	23.4820%	1	0	27286	0	0	0	-6393	0	0	0		0	33679	0	0	33679	0	0	0	0	0	0	0	0	0	1576	0	0	0			
642437																																																																																				256788	0				11.5996%			30344		261595	-10631	0						0	0	0	0	18273	262247	0	0.0000%	26419	0	592	27011	10.5188%	0	0	0	0	1		12723		1	0	20365	652	0	0	-10631	0	0	0		0	30344	0	0	30344	0	0	0	0	0	0						652	0	0		
643078																																																																																				406613	0				24.9631%			99905		400210	0	0						0	0	0	0	40393	400210	0	0.0000%	122	0	1663	1785	0.4390%	0	0	0	0	1		59512		1	0	99905	0	0	0	0	0	0	0		0	99905	0	0	99905	0	0	0	0	0	0						0	0	127		
643274																																																																																				55605	0				11.1875%			6317		56465	-1591	0						0	0	0	0	4317	56465	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		2000		1	0	4726	0	0	0	-1591	0	0	0		0	6317	0	0	6317	0	0	0	0	0	0						0	0	0		
643340																																																																																						57010	2796	2796	10.1706%	15.9148%	15.1342%	54214	358221	533046	-7054	7			7.9148%			0				30528	533372								0	0	0		0		24005	15.1342%	1	0	47479	283	36	0	-7054	0	0	0		0	54214	0	0	54214	0	0	0	0	0	0	0	0	0	2796	0	319	0			
643658																																																																																						16589	855	855	15.4034%	24.3845%	23.1277%	15734	68031	102146	-437	0			16.3845%			0				11901	102570								0	0	0		0		4257	23.1277%	1	0	15721	0	0	424	-437	0	0	0		0	15734	0	0	15734	0	0	0	0	0	0	0	0	0	855	0	424	0			
644057																																																																																				55117	0				13.9280%			7592		54509	24	0						0	0	0	0	6592	54509	0	0.0000%	5071	0	110	5181	9.4000%	0	0	0	0	1		1000		1	0	7616	0	0	0	24	0	0	0		0	7592	0	0	7592	0	0	0	0	0	0						0	0	0		
644141																																																																																						14204	523	523	11.4497%	19.3642%	18.6512%	13681	73352	119488	-3302	0			11.3642%			0				4681	119488								0	0	0		0		9000	18.6512%	1	0	10379	0	0	0	-3302	0	0	0		0	13681	0	0	13681	0	0	0	0	0	0	0	0	0	523	0	0	0			
644646																																																																																				175720	0				20.1753%			36371		180275	-4752	0						0	0	0	0	33280	180275	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		3091		1	0	31619	0	0	0	-4752	0	0	0		0	36371	0	0	36371	0	0	0	0	0	0						0	0	18792		
644776																																																																																						26841	1506	1506	8.0500%	12.5753%	11.8697%	25335	213442	314721	-1618	0			4.5753%			0				19245	314721								0	0	0		0		6090	11.8697%	1	0	23717	0	0	0	-881	0	-737	0		0	25335	0	0	25335	0	0	0	0	0	0	0	0	0	1506	0	0	0			
644842																																																																																						29452	2636	2636	10.4536%	14.0024%	12.7492%	26816	210335	256523	-1020	0			6.0024%			0				16316	256523								0	0	0		0		10500	12.7492%	1	0	25796	0	0	0	-1020	0	0	0		0	26816	0	0	26816	0	0	0	0	0	0	0	0	0	2636	0	0	0			
644954																																																																																						8787	0	0	71.3636%	196.8414%	196.8414%	8787	4464	12313	0	0			188.8414%			0				5144	12313								0	0	0		0		3643	196.8414%	1	0	8787	0	0	0	0	0	0	0		0	8787	0	0	8787	0	0	0	0	0	0	0	0	0	0	0	0	0			
644963																																																																																				142001	0				10.4675%			14751		140922	30	0						0	0	0	0	14551	140922	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		200		1	0	14781	0	0	0	30	0	0	0		0	14751	0	0	14751	0	0	0	0	0	0						0	0	6838		
645157																																																																																				208723	0				10.7319%			22248		207308	-715	0						0	0	0	0	17611	207340	0	0.0000%	20341	0	100	20441	9.7934%	0	0	0	0	1		4669		1	0	21565	0	32	0	-715	0	0	0		0	22248	0	0	22248	0	0	0	0	0	0						32	0	0		
645317																																																																																						174763	13354	13354	10.0356%	16.4716%	15.2129%	161409	1060998	1608361	-17143	14586			8.4716%			0				171359	1644279								0	0	0		0		11325	15.2076%	1	0	165541	13683	2177	0	-22392	0	5249	0		5472	161352	0	0	161352	0	0	57	57	0	57	0	0	0	13354	0	21332	0			
645465																																																																																						280828	20182	20182	10.5573%	14.2058%	13.1849%	260646	1976853	2468871	-3903	0			6.2058%			1				123500	2475951								0	0	0		0		144226	13.1849%	1	0	263823	2576	4504	0	-3903	0	0	0		0	260646	0	0	260646	0	0	0	0	0	0	0	0	0	20182	0	7080	0			
645540																																																																																						34309	2462	2462	8.7006%	17.5441%	16.2851%	31847	195559	366032	-101	0			9.5441%			0				29603	366032								0	0	0		0		2244	16.2851%	1	0	31746	0	0	0	-101	0	0	0		0	31847	0	0	31847	0	0	0	0	0	0	0	0	0	2462	0	0	0			
645577																																																																																						29512	1662	1662	14.8989%	22.3003%	21.0444%	27850	132339	186927	-16	0			14.3003%			0				27850	186927								0	0	0		0		0	21.0444%	1	0	27834	0	0	0	-16	0	0	0		0	27850	0	0	27850	0	0	0	0	0	0	0	0	0	1662	0	0	0			
645625																																																																																						1966848	132668	132668	10.3516%	13.5825%	12.6664%	1834180	14480726	17718773	-218631	5123			5.5825%			2				1024910	18847062								0	0	0		0		1932436	12.6664%	1	0	2738715	1091931	27255	3980	-223754	0	5123	0		0	1834180	0	0	1834180	0	0	0	0	0	0	0	0	0	132668	0	1123166	0			
646042																																																																																						13365	893	893	8.8519%	14.7912%	13.8029%	12472	90358	140896	-938	0			6.7912%			0				8282	140896								0	0	0		0		4190	13.8029%	1	0	11534	0	0	0	-938	0	0	0		0	12472	0	0	12472	0	0	0	0	0	0	0	0	0	893	0	0	0			
646145																																																																																						37868	2733	2733	8.4050%	12.9518%	12.0171%	35135	292376	418024	-6387	0			4.9518%			0				18635	418024								0	0	0		0		16500	12.0171%	1	0	28748	0	0	0	-6387	0	0	0		0	35135	0	0	35135	0	0	0	0	0	0	0	0	0	2733	0	0	0			
646172																																																																																				568873	0				27.8329%			155570		558943	0	0						0	0	0	0	156634	560007	0	0.0000%	91386	0	0	91386	16.0644%	0	0	0	0	1		0		1	0	156634	0	0	0	0	0	0	0		1064	155570	0	0	155570	0	0	0	0	0	0						1064	0	0		
646444																																																																																						31725	1695	1695	14.1946%	23.5632%	22.3043%	30030	134638	211559	0	0			15.5632%			0				-2772	213110								0	0	0		0		34353	22.3043%	1	0	31581	0	1361	190	0	0	0	0		0	30030	0	0	30030	0	0	0	0	0	0	0	0	0	1695	0	1551	0			
646471																																																																																						4053	94	94	22.5661%	48.9670%	47.8313%	3959	8277	17544	0	0			40.9670%			0				829	17544								0	0	0		0		3130	47.8313%	1	0	3959	0	0	0	0	0	0	0		0	3959	0	0	3959	0	0	0	0	0	0	0	0	0	94	0	0	0			
646556																																																																																				482268	0				9.7891%			46214		472098	-172	0						0	0	0	0	29202	475922	0	0.0000%	40719	0	1543	42262	8.7632%	0	0	0	0	1		20836		1	0	49866	2752	1072	0	-172	0	0	0		0	46214	0	0	46214	0	0	0	0	0	0						3824	0	22089		
646743																																																																																						62891	4636	4636	9.6423%	12.9704%	12.0143%	58255	484881	604162	-16898	0			4.9704%			0				31322	608404								0	0	0		0		31175	12.0143%	1	0	45599	4170	72	0	-16898	0	0	0		0	58255	0	0	58255	0	0	0	0	0	0	0	0	0	4636	0	4242	0			
646873																																																																																						25470	2402	2402	8.6600%	10.9068%	9.8782%	23068	233524	266375	-175	0			2.9068%			0				23068	266375								0	0	0		0		0	9.8782%	1	0	22893	0	0	0	-175	0	0	0		0	23068	0	0	23068	0	0	0	0	0	0	0	0	0	2402	0	0	0			
647218																																																																																						81952	7012	7012	9.6324%	14.1705%	12.9580%	74940	578328	777997	-7267	0			6.1705%			0				62244	777997								0	0	0		0		12696	12.9580%	1	0	67673	0	0	0	-7267	0	0	0		0	74940	0	0	74940	0	0	0	0	0	0	0	0	0	7012	0	0	0			
647245																																																																																						35868	1315	1315	9.9798%	13.8893%	13.3801%	34553	258242	346228	-15291	0			5.8893%			0				23179	346228								0	0	0		0		11374	13.3801%	1	0	19262	0	0	0	-10744	24	0	-4571		0	34553	0	0	34553	0	0	0	0	0	0	0	0	0	1315	0	0	0			
647414																																																																																						16884	1194	1194	8.2827%	17.6900%	16.4390%	15690	95444	189431	-4442	0			9.6900%			0				14911	189431								0	0	0		0		779	16.4390%	1	0	11248	0	0	0	-4442	0	0	0		0	15690	0	0	15690	0	0	0	0	0	0	0	0	0	1194	0	0	0			
647759																																																																																						18126	1623	1623	8.8912%	13.9667%	12.7161%	16503	129780	185610	-10663	0			5.9667%			0				12003	185610								0	0	0		0		4500	12.7161%	1	0	5840	0	0	0	-10663	0	0	0		0	16503	0	0	16503	0	0	0	0	0	0	0	0	0	1623	0	0	0			
647777																																																																																						19468	300	300	10.5547%	20.4343%	20.1194%	19168	95271	181606	-1604	0			12.4343%			0				19168	181606								0	0	0		0		0	20.1194%	1	0	17564	0	0	0	-1604	0	0	0		0	19168	0	0	19168	0	0	0	0	0	0	0	0	0	300	0	0	0			
647955																																																																																						10274	902	902	8.9435%	14.3152%	13.0584%	9372	71770	104791	-1048	0			6.3152%			0				2139	105751								0	0	0		0		8193	13.0584%	1	0	9284	960	0	0	-1048	0	0	0		0	9372	0	0	9372	0	0	0	0	0	0	0	0	0	902	0	960	0			
648130																																																																																						138139	10511	10511	10.2537%	16.4402%	15.1893%	127628	840252	1244697	-3061	0			8.4402%			0				66335	1244697								0	0	0		0		61293	15.1893%	1	0	124567	0	0	0	-2199	0	0	-862		0	127628	0	0	127628	0	0	0	0	0	0	0	0	0	10511	0	0	0			
648242																																																																																						345173	19435	19435	8.5984%	13.2398%	12.4943%	325738	2607092	3788378	-42743	0			5.2398%			0				135180	3788378								0	0	0		0		190558	12.4943%	1	0	282995	0	0	0	-37075	-4587	0	-1081		0	325738	0	0	325738	0	0	0	0	0	0	0	0	0	19435	0	0	0			
648251																																																																																				276273	0				9.9540%			27325		274514	-67	0						0	0	0	0	26325	274514	0	0.0000%	12675	0	632	13307	4.8166%	0	0	0	0	1		1000		1	0	27258	0	0	0	-67	0	0	0		0	27325	0	0	27325	0	0	0	0	0	0						0	0	2012		
648345																																																																																						12500	980	980	8.8727%	16.8008%	15.4836%	11520	74401	129836	-318	0			8.8008%			1				5520	129836								0	0	0		0		6000	15.4836%	1	0	11202	0	0	0	-318	0	0	0		0	11520	0	0	11520	0	0	0	0	0	0	0	0	0	980	0	0	0			
648550																																																																																						16308	1171	1171	11.6217%	17.5071%	16.2500%	15137	93151	130248	0	0			9.5071%			0				13330	130248								0	0	0		0		1807	16.2500%	1	0	15137	0	0	0	0	0	0	0		0	15137	0	0	15137	0	0	0	0	0	0	0	0	0	1171	0	0	0			
649342																																																																																						57388	5754	5754	9.5259%	12.1388%	10.9217%	51634	472764	542036	-2088	0			4.1388%			0				30938	547223								0	0	0		0		25883	10.9217%	1	0	54733	3941	1246	0	-2088	0	0	0		0	51634	0	0	51634	0	0	0	0	0	0	0	0	0	5754	0	5187	0			
649632																																																																																						6721	494	494	8.4283%	11.6323%	10.7773%	6227	57779	73882	-983	0			3.6323%			1				-4110	74576								0	0	0		0		11031	10.7773%	1	0	5938	0	694	0	-983	0	0	0		0	6227	0	0	6227	0	0	0	0	0	0	0	0	0	494	0	694	0			
651121																																																																																				519894	0				11.1168%			57639		518484	-13097	0						0	0	0	0	45422	519075	0	0.0000%	32085	0	0	32085	6.1715%	0	0	0	0	1		12807		1	0	45132	591	0	0	-12656	0	-442	0		0	57639	0	0	57639	0	0	0	0	0	0						591	0	0		
651149																																																																																						6873	594	594	8.0933%	14.4540%	13.2048%	6279	47551	77583	-423	0			6.4540%			0				2479	77583								0	0	0		0		3800	13.2048%	1	0	5856	0	0	0	-423	0	0	0		0	6279	0	0	6279	0	0	0	0	0	0	0	0	0	594	0	0	0			
651158																																																																																						17347	795	795	11.7510%	22.1164%	21.1028%	16552	78435	140856	-7069	0			14.1164%			0				9947	143021								0	0	0		0		8770	21.1028%	1	0	11648	2165	0	0	-7069	0	0	0		0	16552	0	0	16552	0	0	0	0	0	0	0	0	0	795	0	2165	0			
651354																																																																																						6453	361	361	8.5814%	17.8274%	16.8301%	6092	36197	70991	-4228	0			9.8274%			0				4732	70991								0	0	0		0		1360	16.8301%	1	0	1864	0	0	0	-4228	0	0	0		0	6092	0	0	6092	0	0	0	0	0	0	0	0	0	361	0	0	0			
651448			67639	0	0	99.6846%	507.8003%	507.8003%	67639	13320	67853	0	0			499.8003%						10986	67853								0	0	0		56653	507.8003%	0	67639	0	0	0	0	0	0	0		0	67639	0	0	67639	0	0	0	0	0	0	0	0	0	0	0	0	0																																						0																	0				1																															
651541																																																																																						23774	1997	1997	8.1566%	11.5214%	10.5536%	21777	206346	266987	-452	0			3.5214%			1				13358	266987								0	0	0		0		8419	10.5536%	1	0	21325	0	0	0	-452	0	0	0		0	21777	0	0	21777	0	0	0	0	0	0	0	0	0	1997	0	0	0			
651859																																																																																						701283	67975	67975	9.3469%	12.9218%	11.6693%	633308	5427150	6775595	-33830	0			4.9218%			0				355131	6797418								0	0	0		0		300000	11.6693%	1	0	621301	16638	5185	0	-33830	0	0	0		0	633308	0	0	633308	0	0	0	0	0	0	0	0	0	67975	0	21823	0			
