"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOANC99	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
568359																																																																																						97219	9214	9214	9.9511%	12.2018%	11.0453%	88005	796761	884374	-3064	0			4.2018%			0				35821	889445								0	0	0		0		57256	11.0453%	1	0	90013	4478	593	0	-6180	3117	0	0		0	88005	0	0	88005	0	0	0	0	0	0	0	0	0	9214	0	5071	0			
568377																																																																																				174503	0				10.5435%			18183		172457	-7470	0						0	0	0	0	18183	172457	0	0.0000%	6805	0	0	6805	3.8996%	0	0	0	0	1		0		1	0	10713	0	0	0	-7041	0	-429	0		0	18183	0	0	18183	0	0	0	0	0	0						0	0	1992		
568470																																																																																						192628	16293	16293	8.3198%	11.9542%	10.9431%	176335	1611385	2119465	-58938	0			3.9542%			1				93485	2150159								0	0	0		0		113886	10.9431%	1	0	148433	22395	2555	5744	-58596	0	0	0		0	176335	0	0	176335	0	0	0	0	0	0	0	0	0	16293	0	30694	0			
568939																																																																																				273256	0				14.4874%			38972		269006	-7415	0						0	0	0	0	33274	269006	0	0.0000%	16725	0	325	17050	6.2396%	0	0	0	0	1		5698		1	0	31557	0	0	0	-7415	0	0	0		0	38972	0	0	38972	0	0	0	0	0	0						0	0	0		
570558																																																																																						30536	1670	1670	10.0342%	18.4244%	17.4168%	28866	165737	287677	-3653	0			10.4244%			0				20866	287677								0	0	0		0		8000	17.4168%	1	0	25213	0	0	0	-3653	0	0	0		0	28866	0	0	28866	0	0	0	0	0	0	0	0	0	1670	0	0	0			
570651																																																																																				74709	0				8.9462%			6525		72936	0	0						0	0	0	0	1581	73411	0	0.0000%	9584	0	0	9584	12.8284%	0	0	0	0	1		5419		1	0	7000	475	0	0	0	0	0	0		0	6525	0	0	6525	0	0	0	0	0	0						475	0	0		
571135																																																																																						15572	569	569	13.0620%	26.1701%	25.2139%	15003	59503	114860	-4850	0			18.1701%			0				14453	114860								0	0	0		0		550	25.2139%	1	0	10153	0	0	0	-4850	0	0	0		0	15003	0	0	15003	0	0	0	0	0	0	0	0	0	569	0	0	0			
571265																																																																																						65322	4794	4794	12.0371%	17.1267%	15.8697%	60528	381405	502844	-6356	0			9.1267%			0				33535	502844								0	0	0		0		26993	15.8697%	1	0	54172	0	0	0	-6356	0	0	0		0	60528	0	0	60528	0	0	0	0	0	0	0	0	0	4794	0	0	0			
571920																																																																																						23595	2272	2272	7.9545%	11.5561%	10.4433%	21323	204178	268062	-5061	0			3.5561%			0				18488	268062								0	0	0		0		2835	10.4433%	1	0	16262	0	0	0	-5061	0	0	0		0	21323	0	0	21323	0	0	0	0	0	0	0	0	0	2272	0	0	0			
571957																																																																																				40520	0				12.9141%			5571		43139	-2364	0						0	0	0	0	5271	43139	0	0.0000%	3334	0	0	3334	8.2280%	0	0	0	0	1		300		1	0	3207	0	0	0	-2364	0	0	0		0	5571	0	0	5571	0	0	0	0	0	0						0	0	0		
572347																																																																																				88499	0				9.7685%			8466		86666	0	0						0	0	0	0	3892	89423	0	0.0000%	11463	0	0	11463	12.9527%	0	0	0	0	1		7331		1	0	11223	2757	0	0	0	0	0	0		0	8466	0	0	8466	0	0	0	0	0	0						2757	0	0		
572374																																																																																						729279	64165	64165	11.4333%	14.2296%	12.9776%	665114	5125081	5817355	-55445	0			6.2296%			0				552550	5827665								0	0	0		0		122995	12.9776%	1	0	620100	5396	4914	0	-47266	-8058	0	0		0	665114	0	0	665114	0	0	0	0	0	0	0	0	0	64165	0	10310	0			
572459																																																																																				397463	0				10.1189%			39677		392106	-12384	0						0	0	0	0	21236	393916	0	0.0000%	55380	0	1904	57284	14.4124%	0	0	0	0	1		20251		1	0	29103	1810	0	0	-12384	0	0	0		0	39677	0	0	39677	0	0	0	0	0	0						1810	0	0		
572655																																																																																				290984	0				10.7065%			32602		304506	0	0						0	0	0	0	24982	304506	0	0.0000%	32328	0	204	32532	11.1800%	0	0	0	0	1		7620		1	0	32602	0	0	0	0	0	0	0		0	32602	0	0	32602	0	0	0	0	0	0						0	0	0		
573036																																																																																						62125	5194	5194	9.6777%	14.3562%	13.1559%	56931	432740	588268	-9247	0			6.3562%			0				25145	590011								0	0	0		0		33529	13.1559%	1	0	49427	0	1743	0	-10611	1364	0	0		0	56931	0	0	56931	0	0	0	0	0	0	0	0	0	5194	0	1743	0			
573335																																																																																				407663	0				12.5391%			50941		406256	-4838	0						0	0	0	0	40116	406256	0	0.0000%	29967	0	397	30364	7.4483%	0	0	0	0	1		10825		1	0	46103	0	0	0	-4838	0	0	0		0	50941	0	0	50941	0	0	0	0	0	0						0	0	0		
574079																																																																																						32826	1690	1690	9.8502%	18.3820%	17.4356%	31136	178577	316096	-6685	0			10.3820%			0				31136	316096								0	0	0		0		0	17.4356%	1	0	24451	0	0	0	-6685	0	0	0		0	31136	0	0	31136	0	0	0	0	0	0	0	0	0	1690	0	0	0			
574949																																																																																						87644	8578	8578	8.8549%	12.5406%	11.3132%	79066	698881	892905	-10579	0			4.5406%			0				60520	892905								0	0	0		0		18546	11.3132%	1	0	68487	0	0	0	-8778	3127	0	-4928		0	79066	0	0	79066	0	0	0	0	0	0	0	0	0	8578	0	0	0			
574976																																																																																				2053366	0				12.7058%			266750		2099443	-61360	0						0	0	0	0	290710	2112257	0	0.0000%	100211	0	50	100261	4.8828%	0	0	0	0	1		-11600		1	454	218204	7579	3152	2083	-50650	0	0	-10710		0	266750	0	0	266750	0	0	0	0	0	0						12814	0	109110		
575133																																																																																				101210	0				12.6292%			13039		103245	0	0						0	0	0	0	6539	103245	0	0.0000%	1858	0	1025	2883	2.8485%	0	0	0	0	1		6500		1	0	13039	0	0	0	0	0	0	0		0	13039	0	0	13039	0	0	0	0	0	0						0	0	0		
575254																																																																																						509179	44628	44628	10.9618%	14.0940%	12.8587%	464551	3612735	4237915	-59060	0			6.0940%			0				257556	4259294								0	0	0		0		228374	12.8587%	1	0	426870	19315	2064	0	-72947	13887	0	0		0	464551	0	0	464551	0	0	0	0	0	0	0	0	0	44628	0	21379	0			
575348																																																																																				128453	0				10.9635%			14637		133507	-3785	0						0	0	0	0	14546	134666	0	0.0000%	11359	0	505	11864	9.2361%	0	0	0	0	1		1250		1	0	12011	0	0	1159	-3657	0	-128	0		0	14637	0	0	14637	0	0	0	0	0	0						1159	0	0		
575375																																																																																				85991	0				18.0949%			15503		85676	0	0						0	0	0	0	15503	85676	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		0		1	0	15503	0	0	0	0	0	0	0		0	15503	0	0	15503	0	0	0	0	0	0						0	0	705		
575759																																																																																				584831	0				10.0673%			59936		595352	-14434	0						0	0	0	0	36552	604215	0	0.0000%	90468	0	206	90674	15.5043%	0	0	0	0	1		32247		1	0	54365	5912	2951	0	-14434	0	0	0		0	59936	0	0	59936	0	0	0	0	0	0						8863	0	1386		
575834																																																																																						75630	4768	4768	12.7535%	18.4641%	17.3000%	70862	409606	555628	-7714	0			10.4641%			0				68022	555628								0	0	0		0		2840	17.3000%	1	0	63148	0	0	0	-7714	0	0	0		0	70862	0	0	70862	0	0	0	0	0	0	0	0	0	4768	0	0	0			
576354																																																																																						19351	1105	1105	11.4277%	18.6117%	17.5490%	18246	103972	159664	580	0			10.6117%			0				-849	175168								0	0	0		0		34599	17.5490%	1	0	34330	14692	812	0	678	-98	0	0		0	18246	0	0	18246	0	0	0	0	0	0	0	0	0	1105	0	15504	0			
576578																																																																																						13748	803	803	8.5433%	14.3488%	13.5107%	12945	95813	151522	-4463	0			6.3488%			1				12945	151522								0	0	0		0		0	13.5107%	1	0	8482	0	0	0	-4463	0	0	0		0	12945	0	0	12945	0	0	0	0	0	0	0	0	0	803	0	0	0			
576608																																																																																						164703	14024	14024	9.1764%	14.6981%	13.4466%	150679	1120570	1642030	-11543	0			6.6981%			0				150290	1642030								0	0	0		0		389	13.4466%	1	0	139136	0	0	0	-12051	568	-60	0		0	150679	0	0	150679	0	0	0	0	0	0	0	0	0	14024	0	0	0			
576644																																																																																						63980	5975	5975	9.9386%	13.4521%	12.1959%	58005	475612	583636	-4439	0			5.4521%			0				53479	593157								0	0	0		0		14047	12.1959%	1	0	63087	6661	1628	1232	-4439	0	0	0		0	58005	0	0	58005	0	0	0	0	0	0	0	0	0	5975	0	9521	0			
576952																																																																																				347181	0				10.0917%			35753		354281	-6646	0						0	0	0	0	22833	354311	0	0.0000%	59255	0	138	59393	17.1072%	0	0	0	0	1		12950		1	0	29137	30	0	0	-6646	0	0	0		0	35753	0	0	35753	0	0	0	0	0	0						30	0	0		
577128																																																																																						871098	62023	62023	9.0794%	12.8059%	11.8941%	809075	6802344	8911088	-110182	0			4.8059%			2				301438	9307237								0	0	0		0		903786	11.8941%	1	0	1095042	356109	40040	0	-112672	2490	0	0		0	809075	0	0	809075	0	0	0	0	0	0	0	0	0	62023	0	396149	0			
577137																																																																																						148879	5781	5781	11.4243%	16.9057%	16.2493%	143098	880643	1252573	193	0			8.9057%			0				54574	1252884								0	0	0		0		88835	16.2493%	1	0	143602	0	311	0	-2213	2406	0	0		0	143098	0	0	143098	0	0	0	0	0	0	0	0	0	5781	0	311	0			
577230																																																																																						5524	198	198	9.3272%	22.7194%	21.9051%	5326	24314	57102	-2285	0			14.7194%			0				-1931	57102								0	0	0		0		7257	21.9051%	1	0	3041	0	0	0	-2285	0	0	0		0	5326	0	0	5326	0	0	0	0	0	0	0	0	0	198	0	0	0			
578116																																																																																						50872	3452	3452	8.5558%	15.6368%	14.5757%	47420	325336	554245	-9879	0			7.6368%			1				34933	562258								0	0	0		0		20500	14.5757%	1	0	45554	7440	573	0	-9879	0	0	0		0	47420	0	0	47420	0	0	0	0	0	0	0	0	0	3452	0	8013	0			
578237																																																																																						10720	367	367	15.7856%	36.8322%	35.5712%	10353	29105	65585	-2510	0			28.8322%			0				1446	65585								0	0	0		0		8907	35.5712%	1	0	7843	0	0	0	-2510	0	0	0		0	10353	0	0	10353	0	0	0	0	0	0	0	0	0	367	0	0	0			
578255																																																																																						269337	19784	19784	11.2982%	16.7337%	15.5046%	249553	1609546	2208795	-78083	0			8.7337%			0				169010	2223363								0	0	0		0		95111	15.5046%	1	0	186038	14312	256	0	-77297	-786	0	0		0	249553	0	0	249553	0	0	0	0	0	0	0	0	0	19784	0	14568	0			
578554																																																																																				126790	0				12.0431%			15231		126471	-992	0						0	1209	0	0	12492	126471	0	0.0000%	10680	0	0	10680	8.4234%	0	0	0	0	1		2476		1	0	13976	0	0	0	-1255	0	0	0		0	15231	0	0	15231	0	0	0	0	0	0						0	0	0		
578741																																																																																						45712	3635	3635	10.1630%	13.5324%	12.4563%	42077	337797	414020	-8195	0			5.5324%			0				31488	414020								0	0	0		0		10589	12.4563%	1	0	33882	0	0	0	-8195	0	0	0		0	42077	0	0	42077	0	0	0	0	0	0	0	0	0	3635	0	0	0			
578862																																																																																						6789	327	327	8.6199%	25.1836%	23.9706%	6462	26958	74966	-834	0			17.1836%			0				3462	74966								0	0	0		0		3000	23.9706%	1	0	5628	0	0	0	-834	0	0	0		0	6462	0	0	6462	0	0	0	0	0	0	0	0	0	327	0	0	0			
579140																																																																																				515127	0				11.1009%			56347		507588	-7804	0						0	0	0	0	48763	510467	0	0.0000%	51346	0	2341	53687	10.4221%	0	0	0	0	1		10463		1	0	51422	2879	0	0	-7804	0	0	0		0	56347	0	0	56347	0	0	0	0	0	0						2879	0	0		
579319																																																																																						5345	168	168	8.9723%	20.1076%	19.4756%	5177	26582	57700	-1009	0			12.1076%			0				3788	57700								0	0	0		0		1389	19.4756%	1	0	4168	0	0	0	-1009	0	0	0		0	5177	0	0	5177	0	0	0	0	0	0	0	0	0	168	0	0	0			
579364																																																																																				447486	0				9.6231%			41713		433467	-61	1042						0	0	0	0	22378	436511	0	0.0000%	215	0	36607	36822	8.2286%	0	0	0	0	1		21337		1	0	43654	2002	0	0	-61	0	0	0		0	41713	0	0	41713	0	0	0	0	0	0						2002	0	0		
579636																																																																																				188350	0				17.6469%			33555		190147	-3316	0						0	0	0	0	13745	192197	0	0.0000%	4890	0	115	5005	2.6573%	0	0	0	0	1		3390		1	0	13819	1809	241	0	-3316	0	0	0		0	15085	0	0	15085	18470	0	0	18470	0	18470						2050	0	4608		
580155																																																																																				702235	0				9.1605%			64326		702214	-2848	61						0	0	0	0	43329	703262	0	0.0000%	58276	0	3236	61512	8.7595%	0	0	0	0	1		21984		1	0	62465	987	0	0	-2909	0	61	0		0	64326	0	0	64326	0	0	0	0	0	0						987	0	8780		
580548																																																																																						63612	4888	4888	9.0315%	11.7683%	10.8640%	58724	540537	650210	-13627	0			3.7683%			0				53029	650215								0	0	0		0		5700	10.8640%	1	0	45102	0	5	0	-13627	0	0	0		0	58724	0	0	58724	0	0	0	0	0	0	0	0	0	4888	0	5	0			
580847																																																																																				185489	0				9.9315%			18263		183889	-3900	0						0	0	0	0	11063	183889	0	0.0000%	12640	0	204	12844	6.9244%	0	0	0	0	1		7200		1	0	14363	0	0	0	-3900	0	0	0		0	18263	0	0	18263	0	0	0	0	0	0						0	0	0		
580874																																																																																						27489	2055	2055	9.0191%	16.7395%	15.4881%	25434	164216	282002	-88	0			8.7395%			0				27148	283716								0	0	0		0		0	15.4881%	1	0	27060	1714	0	0	-88	0	0	0		0	25434	0	0	25434	0	0	0	0	0	0	0	0	0	2055	0	1714	0			
581237																																																																																						13022	548	548	8.7754%	21.9974%	21.0717%	12474	59198	142147	0	0			13.9974%			0				10775	142147								0	0	0		0		1699	21.0717%	1	0	12474	0	0	0	0	0	0	0		0	12474	0	0	12474	0	0	0	0	0	0	0	0	0	548	0	0	0			
581358																																																																																						25749	2030	2030	9.6588%	14.2890%	13.1625%	23719	180202	245568	-6030	0			6.2890%			0				1719	245568								0	0	0		0		22000	13.1625%	1	0	17689	0	0	0	-6030	0	0	0		0	23719	0	0	23719	0	0	0	0	0	0	0	0	0	2030	0	0	0			
582654																																																																																						12565	813	813	12.8928%	19.5479%	18.2831%	11752	64278	91152	-3163	0			11.5479%			0				11052	91152								0	0	0		0		700	18.2831%	1	0	8589	0	0	0	-3163	0	0	0		0	11752	0	0	11752	0	0	0	0	0	0	0	0	0	813	0	0	0			
582878																																																																																				42018	0				13.5544%			5441		40142	0	0						0	0	0	0	5441	40142	0	0.0000%	3058	0	0	3058	7.2778%	0	0	0	0	1		0		1	0	5441	0	0	0	0	0	0	0		0	5441	0	0	5441	0	0	0	0	0	0						0	0	0		
582953																																																																																				463747	0				9.4061%			42186		448498	-2859	0						0	0	0	0	23193	449114	0	0.0000%	14329	0	2094	16423	3.5414%	0	0	0	0	1		19609		1	0	39943	616	0	0	-2859	0	0	0		0	42186	0	0	42186	0	0	0	0	0	0						616	0	49740		
582971																																																																																						133834	9614	9614	7.8914%	13.1893%	12.2418%	124220	1014720	1574116	-17115	0			5.1893%			0				124620	1574516								0	0	0		0		0	12.2418%	1	0	107505	0	0	0	-17115	0	0	0		400	124220	0	0	124220	0	0	0	0	0	0	0	0	0	9614	0	400	0			
583071																																																																																						27514	1288	1288	14.6084%	26.8584%	25.6011%	26226	102441	179527	-105	0			18.8584%			0				26226	179527								0	0	0		0		0	25.6011%	1	0	26121	0	0	0	-154	0	49	0		0	26226	0	0	26226	0	0	0	0	0	0	0	0	0	1288	0	0	0			
583268																																																																																				879884	0				10.1955%			88669		869689	-1450	0						0	0	0	0	74885	869689	0	0.0000%	68379	0	281	68660	7.8033%	0	0	0	0	1		13784		1	0	87219	0	0	0	-1450	0	0	0		0	88669	0	0	88669	0	0	0	0	0	0						0	0	1057		
583352																																																																																				525536	0				12.6876%			67177		529471	-3131	0						0	0	0	0	63076	534579	0	0.0000%	36132	0	316	36448	6.9354%	0	0	0	0	1		9209		1	0	69154	5108	0	0	-3131	0	0	0		0	67177	0	0	67177	0	0	0	0	0	0						5108	0	0		
583754																																																																																				721803	0				11.7445%			81461		693607	-906	0						0	0	0	0	24277	694117	0	0.0000%	74246	0	0	74246	10.2862%	0	0	0	0	1		57694		1	0	81065	456	54	0	-906	0	0	0		0	81461	0	0	81461	0	0	0	0	0	0						510	0	0		
583905																																																																																						231111	9194	9194	12.8936%	18.0580%	17.3396%	221917	1279828	1721136	-9964	0			10.0580%			0				221917	1721136								0	0	0		0		0	17.3396%	1	0	211953	0	0	0	-14135	3490	681	0		0	221917	0	0	221917	0	0	0	0	0	0	0	0	0	9194	0	0	0			
584377																																																																																						202380	11149	11149	11.1751%	16.4667%	15.5596%	191231	1229024	1711221	-62785	0			8.4667%			0				157883	1728326								0	0	0		0		50453	15.5596%	1	0	145551	17105	0	0	-62785	0	0	0		0	191231	0	0	191231	0	0	0	0	0	0	0	0	0	11149	0	17105	0			
584724																																																																																						81490	3989	3989	9.3862%	13.9378%	13.2555%	77501	584671	825691	-10790	0			5.9378%			0				46194	826571								0	0	0		0		32187	13.2555%	1	0	67591	682	198	0	-10790	0	0	0		0	77501	0	0	77501	0	0	0	0	0	0	0	0	0	3989	0	880	0			
